transaction_id,order_date,customer_name,address,city,state,customer_type,account_manager,order_priority,product_name,product_category,product_container,ship_mode,ship_date,cost_price($),retail_price($),profit_margin($),order_quantity($),sub_total($),discount_percent,discount_amount($),order_total($),shipping_cost($),total($)
TX4177,26/12/2019,Greg Guthrie,"523 King St,Newtown",Sydney,NSW,Home Office,Aanya Zhang,Critical,Artisan 487 Labels,Office Supplies,Wrap Bag,Regular Air,29/12/2019,2.29,3.69,1.4,33.0,121.77,3.0,3.6531000000000002,118.1169,0.5,118.6169
TX4178,26/12/2019,Greg Guthrie,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,Medium,"Artisan Flip-Chart Easel Binder, Black",Technology,Small Box,Regular Air,29/12/2019,13.88,22.38,8.499999999999998,12.0,268.56,0.0,0.0,268.56,15.1,283.66
TX4179,26/12/2019,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Critical,OIC Thumb-Tacks,Furniture,Large Box,Regular Air,29/12/2019,0.71,1.14,0.42999999999999994,44.0,50.16,8.0,4.0127999999999995,46.1472,0.7,46.8472
TX4180,26/12/2019,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Low,Economy Rollaway Files,Furniture,Large Box,Express Air,29/12/2019,67.73,165.2,97.46999999999998,3.0,495.59999999999997,10.0,49.56,446.03999999999996,19.99,466.03
TX4181,26/12/2019,Greg Guthrie,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,High,Smiths Standard Envelopes,Office Supplies,Small Box,Regular Air,29/12/2019,3.52,5.68,2.1599999999999997,27.0,153.35999999999999,7.0,10.735199999999999,142.6248,1.39,144.01479999999998
TX4182,26/12/2019,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Medium,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,29/12/2019,1.6,2.62,1.02,47.0,123.14,2.0,2.4628,120.6772,0.8,121.4772
TX4183,26/12/2019,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Medium,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,29/12/2019,4.53,7.3,2.7699999999999996,32.0,233.6,1.0,2.336,231.26399999999998,7.72,238.98399999999998
TX4184,26/12/2019,Greg Guthrie,"531 King St,Newtown",Sydney,NSW,Small Business,Mihael Khan,Medium,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,29/12/2019,2.45,3.89,1.44,13.0,50.57,10.0,5.0569999999999995,45.513,7.01,52.522999999999996
TX4185,26/12/2019,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,High,Artisan Non-Stick Binders,Office Supplies,Small Pack,Express Air,29/12/2019,2.74,4.49,1.75,26.0,116.74000000000001,8.0,9.3392,107.4008,1.49,108.8908
TX4186,26/12/2019,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Brown Kraft Recycled Envelopes,Technology,Medium Box,Regular Air,29/12/2019,11.04,16.98,5.940000000000001,18.0,305.64,0.0,0.0,305.64,12.39,318.03
TX4187,26/12/2019,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Not Specified,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,29/12/2019,1.6,2.62,1.02,9.0,23.580000000000002,0.0,0.0,23.580000000000002,0.8,24.380000000000003
TX4188,26/12/2019,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Artisan Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Small Box,Express Air,29/12/2019,3.52,5.58,2.06,44.0,245.52,7.0,17.186400000000003,228.33360000000002,2.99,231.32360000000003
TX4189,26/2/2018,Natalie Webber,"98-104 Parramatta Rd,Camperdown",Sydney,NSW,Corporate,Phoebe Gour,High,"Laser Neon Mac Format Diskettes, 10/Pack",Furniture,Small Pack,Regular Air,26/2/2018,1.87,8.12,6.249999999999999,37.0,300.44,9.0,27.0396,273.4004,2.83,276.2304
TX4190,26/2/2021,Linda Southworth,"359 Crown Street,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,High,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Wrap Bag,Express Air,4/3/2021,52.07,83.98,31.910000000000004,29.0,2435.42,3.0,73.0626,2362.3574,5.01,2367.3674
TX4191,26/2/2021,Linda Southworth,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Critical,Artisan Hole Reinforcements,Technology,Jumbo Drum,Delivery Truck,4/3/2021,3.99,6.23,2.24,43.0,267.89000000000004,6.0,16.073400000000003,251.81660000000005,6.97,258.7866000000001
TX4192,26/3/2018,Mick Brown,"531 King St,Newtown",Sydney,NSW,Home Office,Mihael Khan,Critical,Alto Memo Cubes,Technology,Medium Box,Regular Air,28/3/2018,3.32,5.18,1.8599999999999999,8.0,41.44,9.0,3.7295999999999996,37.7104,2.04,39.7504
TX4193,26/3/2018,Mick Brown,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Critical,Artisan Durable Poly Binders,Office Supplies,Small Box,Regular Air,28/3/2018,3.37,5.53,2.16,16.0,88.48,4.0,3.5392,84.94080000000001,6.98,91.92080000000001
TX4194,26/3/2018,Mick Brown,"104 King St,Newtown",Sydney,NSW,Home Office,Charlie Bui,High,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,28/3/2018,6.39,19.98,13.59,12.0,239.76,6.0,14.3856,225.37439999999998,4.0,229.37439999999998
TX4195,26/3/2021,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,High,Apex Preferred Stainless Steel Scissors,Furniture,Small Pack,Regular Air,28/3/2021,2.5,5.68,3.1799999999999997,37.0,210.16,9.0,18.9144,191.2456,3.6,194.8456
TX4196,26/3/2021,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,High,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,28/3/2021,3.52,5.68,2.1599999999999997,23.0,130.64,6.0,7.838399999999999,122.8016,1.39,124.1916
TX4197,26/3/2021,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Medium,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Regular Air,28/3/2021,4.46,10.89,6.430000000000001,23.0,250.47000000000003,1.0,2.5047,247.9653,4.5,252.4653
TX4198,26/3/2021,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Critical,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,28/3/2021,1.84,2.88,1.0399999999999998,39.0,112.32,7.0,7.8624,104.4576,0.99,105.4476
TX4199,26/3/2021,Nick Crebassa,"485 Crown St,Surry Hills",Sydney,NSW,Small Business,Leighton Forrest,Critical,Binder Posts,Office Supplies,Wrap Bag,Express Air,28/3/2021,3.5,5.74,2.24,38.0,218.12,7.0,15.268400000000002,202.8516,5.01,207.86159999999998
TX4200,26/3/2021,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Medium,TechSavi Cordless Elite Duo,Office Supplies,Small Box,Regular Air,28/3/2021,60.59,100.98,40.39,46.0,4645.08,2.0,92.9016,4552.1784,7.18,4559.3584
TX4201,26/3/2021,Joukine Gilding,"120 Hardware St,Melbourne",Melbourne,VIC,Corporate,Yvette Biti,Medium,Smiths SlimLine Pencil Sharpener,Technology,Large Box,Regular Air,27/3/2021,4.79,11.97,7.180000000000001,30.0,359.1,9.0,32.319,326.781,5.81,332.591
TX4202,26/3/2021,Sandra Flanagan,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,High,Adesso Programmable 142-Key Keyboard,Technology,Small Box,Regular Air,28/3/2021,32.02,152.48,120.45999999999998,20.0,3049.6,4.0,121.984,2927.616,4.0,2931.616
TX4203,26/3/2021,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,High,Artisan 481 Labels,Technology,Small Box,Regular Air,28/3/2021,1.94,3.08,1.1400000000000001,40.0,123.2,3.0,3.696,119.504,0.99,120.494
TX4204,26/3/2021,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Low,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,28/3/2021,2.5,5.68,3.1799999999999997,11.0,62.48,10.0,6.247999999999999,56.232,3.6,59.832
TX4205,26/3/2021,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,28/3/2021,2.5,5.68,3.1799999999999997,9.0,51.12,9.0,4.6008,46.5192,3.6,50.1192
TX4206,26/3/2021,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Medium,Bagged Rubber Bands,Office Supplies,Small Box,Regular Air,28/3/2021,0.24,1.26,1.02,46.0,57.96,2.0,1.1592,56.8008,0.7,57.500800000000005
TX4207,26/3/2021,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Small Business,Phoebe Gour,Not Specified,Artisan 479 Labels,Office Supplies,Small Pack,Regular Air,28/3/2021,1.59,2.61,1.0199999999999998,34.0,88.74,0.0,0.0,88.74,0.5,89.24
TX4208,26/3/2021,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Low,DrawIt Colored Pencils,Office Supplies,Small Box,Regular Air,28/3/2021,4.37,9.11,4.739999999999999,8.0,72.88,9.0,6.5592,66.32079999999999,2.25,68.57079999999999
TX4209,26/4/2018,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Home Office,Mihael Khan,Not Specified,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,26/4/2018,4.79,11.97,7.180000000000001,39.0,466.83000000000004,8.0,37.3464,429.4836,5.81,435.2936
TX4210,26/4/2018,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Consumer,Mihael Khan,Not Specified,Security-Tint Envelopes,Office Supplies,Small Box,Regular Air,26/4/2018,4.89,7.64,2.75,35.0,267.4,3.0,8.021999999999998,259.378,1.39,260.768
TX4211,26/4/2018,Thomas Boland,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Wrap Bag,Regular Air,26/4/2018,1.31,2.84,1.5299999999999998,40.0,113.6,3.0,3.4079999999999995,110.192,0.93,111.122
TX4212,26/4/2020,Greg Tran,"Crown Complex,Southbank",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Box,Express Air,28/4/2020,1.05,1.95,0.8999999999999999,21.0,40.949999999999996,5.0,2.0475,38.902499999999996,1.63,40.5325
TX4213,26/4/2020,Greg Tran,"Crown Complex,Southbank",Melbourne,VIC,Small Business,Connor Betts,Critical,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,28/4/2020,1.84,2.88,1.0399999999999998,39.0,112.32,0.0,0.0,112.32,0.99,113.30999999999999
TX4214,26/4/2020,Greg Tran,"Crown Complex,Southbank",Melbourne,VIC,Corporate,Connor Betts,Critical,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Technology,Jumbo Drum,Delivery Truck,28/4/2020,14.95,34.76,19.81,43.0,1494.6799999999998,6.0,89.68079999999998,1404.9991999999997,8.22,1413.2191999999998
TX4215,26/4/2020,Greg Tran,"Crown Complex,Southbank",Melbourne,VIC,Corporate,Yvette Biti,Low,UGen Ultra Professional Cordless Optical Suite,Office Supplies,Small Box,Regular Air,28/4/2020,156.5,300.97,144.47000000000003,12.0,3611.6400000000003,4.0,144.46560000000002,3467.1744000000003,7.18,3474.3544
TX4216,26/4/2020,Greg Tran,"Crown Complex,Southbank",Melbourne,VIC,Consumer,Yvette Biti,Low,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Small Box,Express Air,28/4/2020,54.29,90.48,36.190000000000005,34.0,3076.32,3.0,92.28960000000001,2984.0304,19.99,3004.0204
TX4217,26/4/2020,Greg Tran,"Crown Complex,Southbank",Melbourne,VIC,Small Business,Yvette Biti,Not Specified,Artisan Heavy-Duty EZD  Binder With Locking Rings,Technology,Medium Box,Regular Air,28/4/2020,3.52,5.58,2.06,3.0,16.740000000000002,10.0,1.6740000000000004,15.066000000000003,2.99,18.056000000000004
TX4218,26/5/2018,Luzen McCrida,"797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Phoebe Gour,Low,12 Ellic Surge Strip,Technology,Medium Box,Regular Air,28/5/2018,4.46,10.89,6.430000000000001,47.0,511.83000000000004,3.0,15.354900000000002,496.47510000000005,4.5,500.97510000000005
TX4219,26/5/2018,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Small Business,Mihael Khan,Critical,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Express Air,26/5/2018,5.33,8.6,3.2699999999999996,28.0,240.79999999999998,4.0,9.632,231.16799999999998,6.19,237.35799999999998
TX4220,26/5/2018,Denny Ordway,"531 King St,Newtown",Sydney,NSW,Home Office,Mihael Khan,Not Specified,Smiths Standard Envelopes,Technology,Large Box,Regular Air,26/5/2018,3.52,5.68,2.1599999999999997,29.0,164.72,0.0,0.0,164.72,1.39,166.10999999999999
TX4221,26/5/2018,Denny Ordway,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Medium,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,26/5/2018,1.09,2.6,1.51,46.0,119.60000000000001,2.0,2.3920000000000003,117.20800000000001,2.4,119.60800000000002
TX4222,26/5/2018,Arianne Iaven,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Low,Smiths SlimLine Pencil Sharpener,Technology,Small Box,Regular Air,27/5/2018,4.79,11.97,7.180000000000001,8.0,95.76,0.0,0.0,95.76,5.81,101.57000000000001
TX4223,26/5/2018,Denny Ordway,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Low,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Wrap Bag,Regular Air,26/5/2018,4.53,7.3,2.7699999999999996,27.0,197.1,6.0,11.825999999999999,185.274,7.72,192.994
TX4224,26/5/2018,Denny Ordway,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Critical,Artisan Printable Repositionable Plastic Tabs,Technology,Small Box,Regular Air,26/5/2018,5.33,8.6,3.2699999999999996,48.0,412.79999999999995,4.0,16.511999999999997,396.28799999999995,6.19,402.47799999999995
TX4225,26/5/2020,Patrick Ryan,"Cnr Williams Road & Lechlade Ave,South Yarra",Melbourne,VIC,Corporate,Yvette Biti,Low,Economy Binders,Office Supplies,Wrap Bag,Regular Air,25/5/2020,1.33,2.08,0.75,1.0,2.08,10.0,0.20800000000000002,1.872,1.49,3.362
TX4226,26/5/2020,Kelly Williams,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Small Business,Yvette Biti,Low,"Creator Anti Dust Chalk, 12/Pack",Technology,Small Box,Regular Air,28/5/2020,1.09,1.82,0.73,46.0,83.72,9.0,7.534800000000001,76.1852,1.0,77.1852
TX4227,26/5/2020,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Small Business,Mihael Khan,Critical,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Wrap Bag,Regular Air,27/5/2020,2.98,5.84,2.86,32.0,186.88,3.0,5.6064,181.2736,0.83,182.1036
TX4228,26/5/2021,Carl Muray,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,High,Wirebound Voice Message Log Book,Technology,Small Box,Regular Air,26/5/2021,2.9,4.76,1.8599999999999999,2.0,9.52,8.0,0.7615999999999999,8.7584,0.88,9.6384
TX4229,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Low,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,27/6/2018,1.18,1.88,0.7,17.0,31.959999999999997,4.0,1.2784,30.681599999999996,1.49,32.1716
TX4230,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Medium,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,27/6/2018,1.18,1.88,0.7,22.0,41.36,1.0,0.41359999999999997,40.9464,1.49,42.4364
TX4231,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,High,Smiths General Use 3-Ring Binders,Office Supplies,Wrap Bag,Regular Air,27/6/2018,1.18,1.88,0.7,26.0,48.879999999999995,7.0,3.4215999999999998,45.4584,1.49,46.9484
TX4232,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,Smiths Gold Paper Clips,Office Supplies,Small Box,Regular Air,27/6/2018,1.82,2.98,1.16,9.0,26.82,6.0,1.6092000000000002,25.2108,1.58,26.790799999999997
TX4233,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Low,Smiths General Use 3-Ring Binders,Office Supplies,Small Pack,Regular Air,27/6/2018,1.18,1.88,0.7,50.0,94.0,8.0,7.52,86.48,1.49,87.97
TX4234,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Medium,Smiths General Use 3-Ring Binders,Technology,Small Box,Express Air,27/6/2018,1.18,1.88,0.7,24.0,45.12,8.0,3.6096,41.5104,1.49,43.0004
TX4235,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Low,Smiths General Use 3-Ring Binders,Technology,Small Box,Express Air,27/6/2018,1.18,1.88,0.7,23.0,43.239999999999995,7.0,3.0267999999999997,40.21319999999999,1.49,41.703199999999995
TX4236,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Critical,Smiths General Use 3-Ring Binders,Technology,Small Box,Regular Air,27/6/2018,1.18,1.88,0.7,42.0,78.96,7.0,5.527199999999999,73.4328,1.49,74.9228
TX4237,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,High,Colored Envelopes,Office Supplies,Wrap Bag,Regular Air,27/6/2018,2.25,3.69,1.44,21.0,77.49,3.0,2.3246999999999995,75.1653,2.5,77.6653
TX4238,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,Smiths General Use 3-Ring Binders,Technology,Small Box,Regular Air,27/6/2018,1.18,1.88,0.7,41.0,77.08,8.0,6.166399999999999,70.9136,1.49,72.4036
TX4239,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Low,Smiths General Use 3-Ring Binders,Office Supplies,Small Pack,Express Air,27/6/2018,1.18,1.88,0.7,26.0,48.879999999999995,4.0,1.9551999999999998,46.9248,1.49,48.4148
TX4240,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Not Specified,PastelOcean Color Pencil Set,Office Supplies,Small Box,Regular Air,27/6/2018,11.11,19.84,8.73,30.0,595.2,3.0,17.856,577.344,4.1,581.4440000000001
TX4241,26/6/2018,Neil Knudson,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Small Box,Regular Air,27/6/2018,2.98,5.84,2.86,33.0,192.72,9.0,17.3448,175.3752,0.83,176.20520000000002
TX4242,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Not Specified,Smiths General Use 3-Ring Binders,Technology,Jumbo Drum,Delivery Truck,27/6/2018,1.18,1.88,0.7,24.0,45.12,2.0,0.9024,44.2176,1.49,45.7076
TX4243,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Low,Smiths Gold Paper Clips,Office Supplies,Small Box,Express Air,27/6/2018,1.82,2.98,1.16,26.0,77.48,3.0,2.3244,75.1556,1.58,76.7356
TX4244,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,High,TechSavi Internet Navigator Keyboard,Office Supplies,Small Box,Regular Air,27/6/2018,6.51,30.98,24.47,48.0,1487.04,10.0,148.704,1338.336,6.5,1344.836
TX4245,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Not Specified,Bagged Rubber Bands,Office Supplies,Small Box,Regular Air,27/6/2018,0.24,1.26,1.02,38.0,47.88,0.0,0.0,47.88,0.7,48.580000000000005
TX4246,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Consumer,Natasha Song,High,Binder Clips by OIC,Office Supplies,Small Pack,Regular Air,27/6/2018,0.93,1.48,0.5499999999999999,24.0,35.519999999999996,10.0,3.551999999999999,31.967999999999996,0.7,32.668
TX4247,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Express Air,27/6/2018,1.18,1.88,0.7,24.0,45.12,10.0,4.512,40.608,1.49,42.098
TX4248,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,Smiths Gold Paper Clips,Office Supplies,Small Box,Regular Air,27/6/2018,1.82,2.98,1.16,32.0,95.36,10.0,9.536,85.824,1.58,87.404
TX4249,26/6/2018,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Consumer,Natasha Song,High,Alto Memo Cubes,Office Supplies,Wrap Bag,Regular Air,27/6/2018,3.32,5.18,1.8599999999999999,31.0,160.57999999999998,9.0,14.452199999999998,146.12779999999998,2.04,148.16779999999997
TX4250,26/6/2020,Dorgin Lygon,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Smiths General Use 3-Ring Binders,Technology,Medium Box,Express Air,27/6/2020,1.18,1.88,0.7,45.0,84.6,3.0,2.538,82.062,1.49,83.55199999999999
TX4251,26/6/2020,Denise Monton,"2/797 Botany Rd,Rosebery",Sydney,NSW,Consumer,Samantha Chairs,High,TechSavi Cordless Access Keyboard,Office Supplies,Small Box,Regular Air,29/6/2020,14.7,29.99,15.29,47.0,1409.53,1.0,14.0953,1395.4347,5.5,1400.9347
TX4252,26/6/2020,Aleksandra Gannaway,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Corporate,Tina Carlton,Not Specified,12 Colored Short Pencils,Office Supplies,Wrap Bag,Regular Air,29/6/2020,1.09,2.6,1.51,7.0,18.2,6.0,1.0919999999999999,17.108,2.4,19.508
TX4253,26/7/2018,Charles Sheldon,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Medium,Artisan 48 Labels,Technology,Small Box,Regular Air,28/7/2018,3.84,6.3,2.46,14.0,88.2,10.0,8.82,79.38,0.5,79.88
TX4254,26/7/2018,Charles Sheldon,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Low,1726 Digital Answering Machine,Office Supplies,Wrap Bag,Regular Air,28/7/2018,8.82,20.99,12.169999999999998,45.0,944.55,7.0,66.1185,878.4314999999999,4.81,883.2414999999999
TX4255,26/7/2018,George Zrebassa,"81 MacLeay St,Potts Point",Sydney,NSW,Consumer,Samantha Chairs,Not Specified,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,27/7/2018,4.79,11.97,7.180000000000001,9.0,107.73,4.0,4.309200000000001,103.4208,5.81,109.2308
TX4256,26/7/2018,Charles Sheldon,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,28/7/2018,6.39,19.98,13.59,50.0,999.0,2.0,19.98,979.02,4.0,983.02
TX4257,26/7/2018,Charles Sheldon,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,High,Artisan Peinders,Office Supplies,Wrap Bag,Regular Air,28/7/2018,3.65,5.98,2.3300000000000005,26.0,155.48000000000002,3.0,4.6644000000000005,150.81560000000002,1.49,152.30560000000003
TX4258,26/7/2018,Pauline Webber,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Small Business,Yvette Biti,Not Specified,TechSavi Internet Navigator Keyboard,Office Supplies,Small Pack,Regular Air,27/7/2018,6.51,30.98,24.47,30.0,929.4,3.0,27.881999999999998,901.518,6.5,908.018
TX4259,26/7/2018,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,Critical,Artisan 48 Labels,Office Supplies,Wrap Bag,Regular Air,31/7/2018,3.84,6.3,2.46,18.0,113.39999999999999,1.0,1.134,112.26599999999999,0.5,112.76599999999999
TX4260,26/7/2018,Tracy Blumstein,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Consumer,Tina Carlton,Low,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Express Air,27/7/2018,13.88,22.38,8.499999999999998,31.0,693.78,0.0,0.0,693.78,15.1,708.88
TX4261,26/7/2018,Charles Sheldon,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Critical,Bagged Rubber Bands,Office Supplies,Wrap Bag,Express Air,28/7/2018,0.24,1.26,1.02,22.0,27.72,9.0,2.4947999999999997,25.2252,0.7,25.9252
TX4262,26/7/2019,Victoria Wilson,"1/160 Anzac Parade,Kensington",Sydney,NSW,Corporate,Natasha Song,Not Specified,Cando PC940 Copier,Office Supplies,Small Box,Regular Air,2/8/2019,278.99,449.99,171.0,24.0,10799.76,4.0,431.9904,10367.7696,49.0,10416.7696
TX4263,26/7/2019,Victoria Wilson,"1/160 Anzac Parade,Kensington",Sydney,NSW,Consumer,Natasha Song,Not Specified,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,2/8/2019,1.6,2.62,1.02,47.0,123.14,3.0,3.6942000000000004,119.4458,0.8,120.2458
TX4264,26/7/2019,Victoria Wilson,"1/160 Anzac Parade,Kensington",Sydney,NSW,Corporate,Natasha Song,Critical,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,2/8/2019,1.94,3.08,1.1400000000000001,25.0,77.0,4.0,3.08,73.92,0.99,74.91
TX4265,26/7/2019,Victoria Wilson,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Low,Bagged Rubber Bands,Office Supplies,Wrap Bag,Regular Air,2/8/2019,0.24,1.26,1.02,4.0,5.04,9.0,0.4536,4.5864,0.7,5.2864
TX4266,26/7/2020,Carl Jackson,"6 Mary St,Newtown",Sydney,NSW,Corporate,Samantha Chairs,Critical,Artisan 487 Labels,Office Supplies,Wrap Bag,Regular Air,26/7/2020,2.29,3.69,1.4,16.0,59.04,9.0,5.3136,53.7264,0.5,54.2264
TX4267,26/7/2020,Jack OBriant,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Home Office,Mihael Khan,High,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,27/7/2020,3.52,5.68,2.1599999999999997,34.0,193.12,3.0,5.7936000000000005,187.3264,1.39,188.7164
